OrphaCode,DiseaseName,GeneSymbol,GeneId
2609,Isolated complex I deficiency,MT-ND1,16478
2609,Isolated complex I deficiency,MT-ND2,16479
2609,Isolated complex I deficiency,MT-ND3,16480
2609,Isolated complex I deficiency,NDUFAF2,16525
2609,Isolated complex I deficiency,NDUFS1,16526
2609,Isolated complex I deficiency,NDUFS2,16527
2609,Isolated complex I deficiency,NDUFS3,16528
2609,Isolated complex I deficiency,NDUFS4,16529
2609,Isolated complex I deficiency,NDUFS6,16530
2609,Isolated complex I deficiency,NDUFS7,16531
2609,Isolated complex I deficiency,NDUFS8,16532
2609,Isolated complex I deficiency,NDUFV1,16533
2609,Isolated complex I deficiency,NDUFV2,16534
2609,Isolated complex I deficiency,NDUFA1,16872
2609,Isolated complex I deficiency,NDUFAF4,17664
2609,Isolated complex I deficiency,NDUFAF5,17842
2609,Isolated complex I deficiency,NDUFA11,18352
2609,Isolated complex I deficiency,NDUFAF3,18461
2609,Isolated complex I deficiency,NUBPL,19482
2609,Isolated complex I deficiency,FOXRED1,19483
2609,Isolated complex I deficiency,NDUFAF1,20736
2609,Isolated complex I deficiency,NDUFB9,20800
2609,Isolated complex I deficiency,NDUFB3,20812
2609,Isolated complex I deficiency,NDUFB10,24745
626,Large/giant congenital melanocytic nevus,ZEB2,15740
626,Large/giant congenital melanocytic nevus,BRAF,15376
626,Large/giant congenital melanocytic nevus,RAF1,16828
626,Large/giant congenital melanocytic nevus,ALK,17442
626,Large/giant congenital melanocytic nevus,NRAS,18962
626,Large/giant congenital melanocytic nevus,SOX5,21596
626,Large/giant congenital melanocytic nevus,BRAF,15376
773,Adult Refsum disease,PHYH,15090
773,Adult Refsum disease,PEX7,16648
169154,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency,IL7R,17386
169150,Immunodeficiency due to a late component of complement deficiency,C5,17449
169150,Immunodeficiency due to a late component of complement deficiency,C6,17451
169150,Immunodeficiency due to a late component of complement deficiency,C7,17452
169150,Immunodeficiency due to a late component of complement deficiency,C8A,17453
169150,Immunodeficiency due to a late component of complement deficiency,C8B,17454
169150,Immunodeficiency due to a late component of complement deficiency,C8G,17455
169150,Immunodeficiency due to a late component of complement deficiency,C9,17456
169160,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,CD3D,17285
169160,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,CD3E,17286
169160,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,CD247,19028
169157,T-B+ severe combined immunodeficiency due to CD45 deficiency,PTPRC,15171
1947,Northern epilepsy,CLN8,15754
169147,Immunodeficiency due to a classical component pathway complement deficiency,C2,15385
169147,Immunodeficiency due to a classical component pathway complement deficiency,C4A,17447
169147,Immunodeficiency due to a classical component pathway complement deficiency,C4B,17448
169147,Immunodeficiency due to a classical component pathway complement deficiency,C1QA,18951
169147,Immunodeficiency due to a classical component pathway complement deficiency,C1QB,18952
169147,Immunodeficiency due to a classical component pathway complement deficiency,C1QC,18953
169147,Immunodeficiency due to a classical component pathway complement deficiency,C1S,18954
169147,Immunodeficiency due to a classical component pathway complement deficiency,C1R,22255
169142,Recurrent infections due to specific granule deficiency,CEBPE,18349
169142,Recurrent infections due to specific granule deficiency,SMARCD2,26299
596,X-linked centronuclear myopathy,MTM1,16476
610,Bethlem muscular dystrophy,COL6A1,15778
610,Bethlem muscular dystrophy,COL6A2,15779
610,Bethlem muscular dystrophy,COL6A3,15780
610,Bethlem muscular dystrophy,COL12A1,22909
169186,Autosomal recessive centronuclear myopathy,TTN,15672
169186,Autosomal recessive centronuclear myopathy,SPEG,22999
169186,Autosomal recessive centronuclear myopathy,RYR1,15237
169186,Autosomal recessive centronuclear myopathy,BIN1,16862
464,Incontinentia pigmenti,IKBKG,16252
169189,Autosomal dominant centronuclear myopathy,RYR1,15237
169189,Autosomal dominant centronuclear myopathy,DNM2,15882
169189,Autosomal dominant centronuclear myopathy,MYF6,16495
169189,Autosomal dominant centronuclear myopathy,BIN1,16862
169189,Autosomal dominant centronuclear myopathy,MTMR14,16870
44,Neonatal adrenoleukodystrophy,PEX2,15175
44,Neonatal adrenoleukodystrophy,PEX1,16637
44,Neonatal adrenoleukodystrophy,PEX10,16638
44,Neonatal adrenoleukodystrophy,PEX12,16639
44,Neonatal adrenoleukodystrophy,PEX13,16640
44,Neonatal adrenoleukodystrophy,PEX14,16641
44,Neonatal adrenoleukodystrophy,PEX16,16642
44,Neonatal adrenoleukodystrophy,PEX19,16643
44,Neonatal adrenoleukodystrophy,PEX26,16644
44,Neonatal adrenoleukodystrophy,PEX3,16645
44,Neonatal adrenoleukodystrophy,PEX5,16646
44,Neonatal adrenoleukodystrophy,PEX6,16647
44,Neonatal adrenoleukodystrophy,PEX11B,21571
56,Alkaptonuria,HGD,16196
963,Acromegaly,AIP,18425
963,Acromegaly,GPR101,23105
1059,Blue rubber bleb nevus,TEK,15599
22,Succinic semialdehyde dehydrogenase deficiency,ALDH5A1,15489
29,Mevalonic aciduria,MVK,16491
245,Nager syndrome,SF3B4,21159
30,Hereditary orotic aciduria,UMPS,15693
36,Acrocallosal syndrome,GLI3,16139
36,Acrocallosal syndrome,KIF7,20160
915,Aarskog-Scott syndrome,FGD1,16042
2614,Nail-patella syndrome,LMX1B,16367
33,Isovaleric acidemia,IVD,16277
819,Smith-Magenis syndrome,RAI1,15186
819,Smith-Magenis syndrome,IQSEC2,19225
168615,Hereditary persistence of alpha-fetoprotein,AFP,17974
168612,Congenital deficiency in alpha-fetoprotein,AFP,17974
1452,Cleidocranial dysplasia,RUNX2,15236
168629,Autosomal thrombocytopenia with normal platelets,IKZF5,29247
168629,Autosomal thrombocytopenia with normal platelets,ETV6,16866
168629,Autosomal thrombocytopenia with normal platelets,MASTL,16380
168629,Autosomal thrombocytopenia with normal platelets,CYCS,17975
168629,Autosomal thrombocytopenia with normal platelets,ANKRD26,19841
193,Cohen syndrome,VPS13B,15711
168624,"Familial scaphocephaly syndrome, McGillivray type",FGFR2,16664
1334,Chronic mucocutaneous candidiasis,CLEC7A,18983
1334,Chronic mucocutaneous candidiasis,IL17RA,20144
1334,Chronic mucocutaneous candidiasis,IL17F,20145
1334,Chronic mucocutaneous candidiasis,TRAF3IP2,22492
1334,Chronic mucocutaneous candidiasis,IL17RC,23262
168583,Hereditary North American Indian childhood cirrhosis,UTP4,17967
1369,Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome,TKFC,29249
1369,Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome,SLC25A4,15314
1369,Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome,AGK,20678
168577,Hereditary cryohydrocytosis with reduced stomatin,SLC2A1,17205
168593,Sudden infant death-dysgenesis of the testes syndrome,TSPYL1,17970
168588,Hyperandrogenism due to cortisone reductase deficiency,H6PD,17968
168588,Hyperandrogenism due to cortisone reductase deficiency,HSD11B1,17969
168601,Congenital enteropathy due to enteropeptidase deficiency,TMPRSS15,17972
168598,Methionine adenosyltransferase I/III deficiency,MAT1A,17971
168606,Seborrhea-like dermatitis with psoriasiform elements,ZNF750,17973
1154,Arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome,PIEZO2,22032
168558,"46,XY difference of sex development-adrenal insufficiency due to CYP11A1 deficiency",CYP11A1,15833
168563,"46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome",DHH,15863
124,Diamond-Blackfan anemia,RPL18,25648
124,Diamond-Blackfan anemia,RPS27,24874
124,Diamond-Blackfan anemia,RPL27,24870
124,Diamond-Blackfan anemia,RPS15A,27943
124,Diamond-Blackfan anemia,TSR2,23054
124,Diamond-Blackfan anemia,RPL35,25647
124,Diamond-Blackfan anemia,RPL8,31748
124,Diamond-Blackfan anemia,HEATR3,30712
124,Diamond-Blackfan anemia,RPL31,24871
124,Diamond-Blackfan anemia,RPL9,24873
124,Diamond-Blackfan anemia,ADA2,22679
124,Diamond-Blackfan anemia,RPS20,23077
124,Diamond-Blackfan anemia,RPS19,15229
124,Diamond-Blackfan anemia,RPS24,15230
124,Diamond-Blackfan anemia,GATA1,16102
124,Diamond-Blackfan anemia,RPS17,17196
124,Diamond-Blackfan anemia,RPS7,17891
124,Diamond-Blackfan anemia,RPL5,17892
124,Diamond-Blackfan anemia,RPL11,17893
124,Diamond-Blackfan anemia,RPL35A,17894
124,Diamond-Blackfan anemia,RPS10,18989
124,Diamond-Blackfan anemia,RPS26,18990
124,Diamond-Blackfan anemia,RPL26,21590
124,Diamond-Blackfan anemia,RPL15,22567
124,Diamond-Blackfan anemia,RPS29,22967
124,Diamond-Blackfan anemia,RPS28,23055
168566,Fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3,TSFM,17966
1310,Caffey disease,COL1A1,15767
168569,H syndrome,SLC29A3,17964
168572,Native American myopathy,STAC3,22165
125,Bloom syndrome,BLM,16445
90,Argininemia,ARG1,15947
1065,Aniridia-cerebellar ataxia-intellectual disability syndrome,ITPR1,17412
1065,Aniridia-cerebellar ataxia-intellectual disability syndrome,PAX6,16612
168454,"Spondyloepimetaphyseal dysplasia, Geneviève type",NANS,23779
1146,Distal arthrogryposis type 1,NALCN,22569
1146,Distal arthrogryposis type 1,TNNI2,15637
1146,Distal arthrogryposis type 1,TNNT3,15641
1146,Distal arthrogryposis type 1,TPM2,15648
1146,Distal arthrogryposis type 1,MYH3,16499
1146,Distal arthrogryposis type 1,MYBPC1,19041
1143,Neurogenic arthrogryposis multiplex congenita,SCYL2,31546
1143,Neurogenic arthrogryposis multiplex congenita,COL25A1,23139
1143,Neurogenic arthrogryposis multiplex congenita,ERGIC1,27129
1147,Sheldon-Hall syndrome,NALCN,22569
1147,Sheldon-Hall syndrome,TNNI2,15637
1147,Sheldon-Hall syndrome,TNNT3,15641
1147,Sheldon-Hall syndrome,TPM2,15648
1147,Sheldon-Hall syndrome,MYH3,16499
246,Postaxial acrofacial dysostosis,DHODH,18997
1770,XY type gonadal dysgenesis-associated anomalies syndrome,PPP2R3C,32526
1775,Dyskeratosis congenita,NPM1,17401
1775,Dyskeratosis congenita,DKC1,15869
1775,Dyskeratosis congenita,TERT,16789
1775,Dyskeratosis congenita,TERC,16790
1775,Dyskeratosis congenita,TINF2,16938
1775,Dyskeratosis congenita,NOP10,17273
1775,Dyskeratosis congenita,NHP2,18490
1775,Dyskeratosis congenita,USB1,18979
1775,Dyskeratosis congenita,WRAP53,20148
1775,Dyskeratosis congenita,CTC1,21594
1775,Dyskeratosis congenita,RTEL1,21975
1775,Dyskeratosis congenita,PARN,23221
1775,Dyskeratosis congenita,TYMS,19453
1764,Familial dysautonomia,ELP1,16251
235,Dubowitz syndrome,LIG4,16357
235,Dubowitz syndrome,NSUN2,21156
239,Dyggve-Melchior-Clausen disease,DYM,15902
395,Homocystinuria due to methylene tetrahydrofolate reductase deficiency,MTHFR,16475
147,Carbamoyl-phosphate synthetase 1 deficiency,CPS1,15794
23,Argininosuccinic aciduria,ASL,15957
45,Adenosine monophosphate deaminase deficiency,AMPD1,15926
45,Adenosine monophosphate deaminase deficiency,AMPD3,15928
226,Dihydropteridine reductase deficiency,QDPR,15178
1556,Cutis marmorata telangiectatica congenita,GNA11,22252
1556,Cutis marmorata telangiectatica congenita,ARL6IP6,27383
1496,Corpus callosum agenesis-neuronopathy syndrome,SLC12A6,15301
417,Neonatal severe primary hyperparathyroidism,TRPV6,27667
417,Neonatal severe primary hyperparathyroidism,CASR,15401
2248,Hypoplastic left heart syndrome,GJA1,16125
2248,Hypoplastic left heart syndrome,NKX2-5,16549
2140,Congenital diaphragmatic hernia,LONP1,23127
2140,Congenital diaphragmatic hernia,ZFPM2,15741
2140,Congenital diaphragmatic hernia,GATA6,20796
2116,Hartnup disease,CLTRN,29243
2116,Hartnup disease,SLC6A19,15518
2118,Hawkinsinuria,HPD,16213
351,Galactosialidosis,CTSA,15821
2020,Congenital fiber-type disproportion myopathy,MAP3K20,25286
2020,Congenital fiber-type disproportion myopathy,ACTA1,15075
2020,Congenital fiber-type disproportion myopathy,SELENON,15270
2020,Congenital fiber-type disproportion myopathy,TPM2,15648
2020,Congenital fiber-type disproportion myopathy,TPM3,15649
2020,Congenital fiber-type disproportion myopathy,MYL2,16504
2020,Congenital fiber-type disproportion myopathy,ITGA7,17667
2020,Congenital fiber-type disproportion myopathy,HACD1,22580
2053,Freeman-Sheldon syndrome,NALCN,22569
2053,Freeman-Sheldon syndrome,MYH3,16499
1933,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria",SUCLA2,15568
1880,Ebstein malformation of the tricuspid valve,MYH7,16501
1885,Isolated ectopia lentis,FBN1,16032
1885,Isolated ectopia lentis,ADAMTSL4,18056
635,Neuroblastoma,MYCN,16494
635,Neuroblastoma,LMO1,23742
635,Neuroblastoma,PHOX2B,15089
635,Neuroblastoma,ALK,17442
635,Neuroblastoma,HACE1,21554
635,Neuroblastoma,LIN28B,21555
2612,Linear nevus sebaceus syndrome,HRAS,16221
2612,Linear nevus sebaceus syndrome,KRAS,16312
2612,Linear nevus sebaceus syndrome,NRAS,18962
2635,Metatropic dysplasia,TRPV4,17899
606,Proximal myotonic myopathy,CNBP,15756
705,Pendred syndrome,SLC26A4,15317
705,Pendred syndrome,KCNJ10,18371
705,Pendred syndrome,FOXI1,19188
2801,Juvenile Paget disease,TNFRSF11B,15634
2801,Juvenile Paget disease,TNFRSF11A,15633
2785,Osteopetrosis with renal tubular acidosis,CA2,15388
2744,Horizontal gaze palsy with progressive scoliosis,DCC,19499
2744,Horizontal gaze palsy with progressive scoliosis,ROBO3,15219
2746,Opsismodysplasia,INPPL1,21752
2971,Peroxisomal acyl-CoA oxidase deficiency,ACOX1,15072
2970,Prune belly syndrome,CHRM3,21082
744,Proteus syndrome,AKT1,20544
2903,Familial spontaneous pneumothorax,FLCN,16054
2901,Neuralgic amyotrophy,SEPTIN9,15045
718,Isolated Pierre Robin sequence,SOX9,15541
3071,Costello syndrome,HRAS,16221
763,Pycnodysostosis,CTSK,15823
2301,Congenital short bowel syndrome,FLNA,16058
2301,Congenital short bowel syndrome,CLMP,20828
469,Hereditary fructose intolerance,ALDOB,15492
2308,Jacobsen syndrome,FLI1,16056
2318,Joubert syndrome with oculorenal defect,CEP290,15433
2318,Joubert syndrome with oculorenal defect,CC2D2A,17353
2318,Joubert syndrome with oculorenal defect,TMEM216,18961
2318,Joubert syndrome with oculorenal defect,TMEM237,20689
2318,Joubert syndrome with oculorenal defect,TMEM138,20824
2318,Joubert syndrome with oculorenal defect,ZNF423,21454
2318,Joubert syndrome with oculorenal defect,TMEM231,21736
2253,Foveal hypoplasia-presenile cataract syndrome,PAX6,16612
180188,Isolated congenital breast hypoplasia/aplasia,PTPRF,23005
502,Trichorhinophalangeal syndrome type 2,RAD21,21189
502,Trichorhinophalangeal syndrome type 2,TRPS1,15667
502,Trichorhinophalangeal syndrome type 2,EXT1,16004
477,KID syndrome,GJB2,16130
477,KID syndrome,GJB6,16133
506,Leigh syndrome,IARS2,23503
2377,Laurence-Moon syndrome,PNPLA6,17190
2466,MASA syndrome,L1CAM,16330
560,Marshall syndrome,COL11A1,15763
570,Moebius syndrome,PLXND1,22582
570,Moebius syndrome,REV3L,23362
179494,Obesity due to leptin receptor gene deficiency,LEPR,16351
287,Classical Ehlers-Danlos syndrome,COL5A2,15777
287,Classical Ehlers-Danlos syndrome,COL5A1,15776
287,Classical Ehlers-Danlos syndrome,COL1A1,15767
1020,Early-onset autosomal dominant Alzheimer disease,TREM2,15655
1020,Early-onset autosomal dominant Alzheimer disease,PSEN1,15160
1020,Early-onset autosomal dominant Alzheimer disease,PSEN2,15161
1020,Early-onset autosomal dominant Alzheimer disease,APP,15941
1020,Early-onset autosomal dominant Alzheimer disease,SORL1,21201
1020,Early-onset autosomal dominant Alzheimer disease,TOMM40,25351
54,X-linked recessive ocular albinism,AP3D1,24346
54,X-linked recessive ocular albinism,GPR143,16163
154,Familial isolated dilated cardiomyopathy,TAF1A,25572
154,Familial isolated dilated cardiomyopathy,GET3,32074
154,Familial isolated dilated cardiomyopathy,VEZF1,31839
154,Familial isolated dilated cardiomyopathy,RPL3L,31868
154,Familial isolated dilated cardiomyopathy,MYBPC3,16493
154,Familial isolated dilated cardiomyopathy,JPH2,20097
154,Familial isolated dilated cardiomyopathy,PPCS,27309
154,Familial isolated dilated cardiomyopathy,CAP2,28203
154,Familial isolated dilated cardiomyopathy,LMOD2,29153
154,Familial isolated dilated cardiomyopathy,ABCC9,15057
154,Familial isolated dilated cardiomyopathy,ACTC1,15076
154,Familial isolated dilated cardiomyopathy,PSEN1,15160
154,Familial isolated dilated cardiomyopathy,PSEN2,15161
154,Familial isolated dilated cardiomyopathy,SCN5A,15254
154,Familial isolated dilated cardiomyopathy,SDHA,15261
154,Familial isolated dilated cardiomyopathy,SGCD,15282
154,Familial isolated dilated cardiomyopathy,TAFAZZIN,15580
154,Familial isolated dilated cardiomyopathy,TCAP,15590
154,Familial isolated dilated cardiomyopathy,TNNI3,15638
154,Familial isolated dilated cardiomyopathy,TNNT2,15640
154,Familial isolated dilated cardiomyopathy,TPM1,15647
154,Familial isolated dilated cardiomyopathy,TTN,15672
154,Familial isolated dilated cardiomyopathy,CRYAB,15805
154,Familial isolated dilated cardiomyopathy,CSRP3,15813
154,Familial isolated dilated cardiomyopathy,DES,15858
154,Familial isolated dilated cardiomyopathy,DMD,15876
154,Familial isolated dilated cardiomyopathy,DSG2,15894
154,Familial isolated dilated cardiomyopathy,FKTN,16037
154,Familial isolated dilated cardiomyopathy,LDB3,16343
154,Familial isolated dilated cardiomyopathy,DOLK,16439
154,Familial isolated dilated cardiomyopathy,MYH6,16500
154,Familial isolated dilated cardiomyopathy,MYH7,16501
154,Familial isolated dilated cardiomyopathy,RAF1,16828
154,Familial isolated dilated cardiomyopathy,TMPO,17255
154,Familial isolated dilated cardiomyopathy,TNNC1,17257
154,Familial isolated dilated cardiomyopathy,VCL,17263
154,Familial isolated dilated cardiomyopathy,ACTN2,17283
154,Familial isolated dilated cardiomyopathy,FHL2,17363
154,Familial isolated dilated cardiomyopathy,PLN,17480
154,Familial isolated dilated cardiomyopathy,BAG3,18453
154,Familial isolated dilated cardiomyopathy,RBM20,18892
154,Familial isolated dilated cardiomyopathy,NEXN,18986
154,Familial isolated dilated cardiomyopathy,TXNRD2,20686
154,Familial isolated dilated cardiomyopathy,GATAD1,21193
154,Familial isolated dilated cardiomyopathy,MYPN,21896
154,Familial isolated dilated cardiomyopathy,LAMA4,22041
154,Familial isolated dilated cardiomyopathy,PRDM16,22242
154,Familial isolated dilated cardiomyopathy,ANKRD1,23568
154,Familial isolated dilated cardiomyopathy,LMNA,16364
154,Familial isolated dilated cardiomyopathy,DSP,15895
154,Familial isolated dilated cardiomyopathy,HAND2,24586
154,Familial isolated dilated cardiomyopathy,BAG5,31454
154,Familial isolated dilated cardiomyopathy,C10ORF71,32478
84,Fanconi anemia,RAD51,15183
84,Fanconi anemia,MAD2L2,25126
84,Fanconi anemia,BRCA1,15377
84,Fanconi anemia,XRCC2,21095
84,Fanconi anemia,FAAP100,32598
84,Fanconi anemia,RFWD3,25903
84,Fanconi anemia,BRCA2,15378
84,Fanconi anemia,BRIP1,15379
84,Fanconi anemia,ERCC4,15990
84,Fanconi anemia,FANCA,16020
84,Fanconi anemia,FANCB,16021
84,Fanconi anemia,FANCC,16022
84,Fanconi anemia,FANCD2,16023
84,Fanconi anemia,FANCE,16024
84,Fanconi anemia,FANCF,16025
84,Fanconi anemia,FANCG,16026
84,Fanconi anemia,FANCL,16027
84,Fanconi anemia,FANCM,16028
84,Fanconi anemia,FANCI,16788
84,Fanconi anemia,PALB2,16873
84,Fanconi anemia,RAD51C,19136
84,Fanconi anemia,SLX4,19826
84,Fanconi anemia,UBE2T,23270
816,Sjögren-Larsson syndrome,ALDH3A2,15487
821,Sotos syndrome,NSD1,16577
821,Sotos syndrome,APC2,23251
3204,Stormorken-Sjaastad-Langslet syndrome,ORAI1,18443
3204,Stormorken-Sjaastad-Langslet syndrome,STIM1,18444
3205,Sturge-Weber syndrome,GNAQ,22147
3320,Thrombocytopenia-absent radius syndrome,RBM8A,21071
887,VACTERL/VATER association,HOXD13,16212
909,Cerebrotendinous xanthomatosis,CYP27A1,15840
3447,Weaver syndrome,NSD1,16577
3447,Weaver syndrome,EZH2,20793
3447,Weaver syndrome,SUZ12,23226
1422,Chondrodysplasia-difference of sex development syndrome,HHAT,22950
178469,Autosomal dominant non-syndromic intellectual disability,KCNQ2,16296
178469,Autosomal dominant non-syndromic intellectual disability,ERBB4,22474
178469,Autosomal dominant non-syndromic intellectual disability,BRSK2,28200
178469,Autosomal dominant non-syndromic intellectual disability,SLC6A1,23260
178469,Autosomal dominant non-syndromic intellectual disability,SETD1B,29799
178469,Autosomal dominant non-syndromic intellectual disability,CLTC,21870
178469,Autosomal dominant non-syndromic intellectual disability,ITSN1,28565
178469,Autosomal dominant non-syndromic intellectual disability,PRICKLE2,22910
178469,Autosomal dominant non-syndromic intellectual disability,HIVEP2,24600
178469,Autosomal dominant non-syndromic intellectual disability,KDM5B,24643
178469,Autosomal dominant non-syndromic intellectual disability,GABBR1,28458
178469,Autosomal dominant non-syndromic intellectual disability,DPYSL2,31826
178469,Autosomal dominant non-syndromic intellectual disability,SET,25729
178469,Autosomal dominant non-syndromic intellectual disability,ARF3,31531
178469,Autosomal dominant non-syndromic intellectual disability,CACNA1I,30711
178469,Autosomal dominant non-syndromic intellectual disability,RAB11A,25423
178469,Autosomal dominant non-syndromic intellectual disability,PPP3CA,26038
